Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioSampleModel,Collection_Date,doi_results,PMIDs,RunCount,replicate,geo_location,growth_conditions,sample_conditions,genotype,geo_location_missing,growth_conditions_missing,sample_conditions_missing,genotype_missing,replicate_missing
ERR1960519,RNA-Seq,202,2608982914,PRJEB20758,SAMEA104055736,1231499892,IVIA,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX2023423,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus macrophylla,ILLUMINA,2018-04-20T00:00:00Z,SAMEA104055736,ERP022936,2018-04-20T08:33:00Z,1.0,,,"[{""link"": ""https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5195824"", ""doi"": ""10.2139/ssrn.5195824"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1186/s12870-022-03578-w"", ""doi"": ""10.1186/s12870-022-03578-w"", ""status"": ""success""}, {""link"": ""https://riunet.upv.es/bitstreams/0c645c56-8c2c-44c3-bd58-282080cfecbc/download"", ""doi"": null, ""status"": ""failed""}]",,12,,,,,,True,True,True,True,True
SRR7230845,RNA-Seq,299,6751681708,PRJNA473568,SAMN09276872,2868001983,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137254,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164098,SRP149273,2018-05-29T18:00:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230846,RNA-Seq,299,7515863834,PRJNA473568,SAMN09276899,3197964873,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137255,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164099,SRP149273,2018-05-29T18:06:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230847,RNA-Seq,299,6584522044,PRJNA473568,SAMN09276898,2777971023,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137256,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164100,SRP149273,2018-05-29T18:06:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230848,RNA-Seq,298,8172108164,PRJNA473568,SAMN09276897,3346178456,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137257,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164101,SRP149273,2018-05-29T18:10:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230849,RNA-Seq,298,7580498202,PRJNA473568,SAMN09276896,3130294351,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137258,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164102,SRP149273,2018-05-29T18:03:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230850,RNA-Seq,299,8259296402,PRJNA473568,SAMN09276895,3423697344,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137259,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164103,SRP149273,2018-05-29T18:13:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230851,RNA-Seq,299,6772572392,PRJNA473568,SAMN09276894,2887124673,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137260,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164104,SRP149273,2018-05-29T18:02:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230852,RNA-Seq,299,7772137760,PRJNA473568,SAMN09276893,3315786964,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137261,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164105,SRP149273,2018-05-29T18:01:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230853,RNA-Seq,299,7481607548,PRJNA473568,SAMN09276892,3180050635,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137262,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus trifoliata,ILLUMINA,2019-03-19T00:00:00Z,GSM3164106,SRP149273,2018-05-29T18:03:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230854,RNA-Seq,299,6825188312,PRJNA473568,SAMN09276891,2914557605,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137263,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164107,SRP149273,2018-05-29T18:05:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230855,RNA-Seq,299,7510959462,PRJNA473568,SAMN09276890,3189011436,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137264,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164108,SRP149273,2018-05-29T18:02:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230856,RNA-Seq,299,6792879012,PRJNA473568,SAMN09276888,2897832465,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137265,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164109,SRP149273,2018-05-29T18:01:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230857,RNA-Seq,299,6422170336,PRJNA473568,SAMN09276887,2841722497,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137266,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164110,SRP149273,2018-05-29T18:00:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230858,RNA-Seq,299,6191808528,PRJNA473568,SAMN09276886,2746665474,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137267,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164111,SRP149273,2018-05-29T17:57:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230859,RNA-Seq,299,7747625290,PRJNA473568,SAMN09276885,3430249555,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137268,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164112,SRP149273,2018-05-29T18:15:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230860,RNA-Seq,299,6110848128,PRJNA473568,SAMN09276883,2680979711,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137269,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164113,SRP149273,2018-05-29T18:08:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230861,RNA-Seq,299,6603368930,PRJNA473568,SAMN09276882,2925114339,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137270,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164114,SRP149273,2018-05-29T18:00:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR7230862,RNA-Seq,299,6254004536,PRJNA473568,SAMN09276881,2760183198,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4137271,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus junos,ILLUMINA,2019-03-19T00:00:00Z,GSM3164115,SRP149273,2018-05-29T17:59:00Z,1.0,,,,30854210,18,,,,root,,True,True,False,True,True
SRR2961755,RNA-Seq,150,2492923204,PRJNA304071,SAMN04296125,978669906,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452921,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4_2_2,SRP066665,2015-12-02T20:59:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR2961757,RNA-Seq,150,2466931816,PRJNA304071,SAMN04296130,978341860,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452922,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4_2_3,SRP066665,2015-12-02T20:47:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR2961761,RNA-Seq,150,3208421154,PRJNA304071,SAMN04296131,1324751049,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452924,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4::dCsLOB3_1,SRP066665,2015-12-02T20:13:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR2961764,RNA-Seq,151,2843274973,PRJNA304071,SAMN04296132,1113535170,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452927,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4::dCsLOB3_2,SRP066665,2015-12-02T19:57:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR2961766,RNA-Seq,150,2470657499,PRJNA304071,SAMN04296133,981214613,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452928,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4::dCsLOB3_3,SRP066665,2015-12-02T19:52:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR2961768,RNA-Seq,150,2995106698,PRJNA304071,SAMN04296134,1193256499,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452931,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4::dCsLOB4_1,SRP066665,2015-12-02T19:53:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR2961770,RNA-Seq,150,2548808507,PRJNA304071,SAMN04296135,1002402520,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452933,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4::dCsLOB4_2,SRP066665,2015-12-02T19:05:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR2961772,RNA-Seq,150,2901362622,PRJNA304071,SAMN04296137,1136048108,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1452934,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus x paradisi,ILLUMINA,2016-11-21T00:00:00Z,Xcc306pthA4::dCsLOB4_3,SRP066665,2015-12-02T18:50:00Z,1.0,Plant,,,,9,,"USA: Gainesville\, Florida| USA| North America",,Leaf| Young| 21 days after pruining,Duncan,False,True,False,False,True
SRR16195416,RNA-Seq,300,9291230700,PRJNA739184,SAMN22045379,3122406532,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12479911,Illumina NovaSeq 6000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus,ILLUMINA,2022-07-18T00:00:00Z,OctVAL3,SRP324843,2021-10-06T07:24:00Z,1.0,Plant,,"[{""link"": ""https://apsjournals.apsnet.org/doi/abs/10.1094/PHYTO-05-22-0179-R"", ""doi"": ""10.1094/PHYTO-05-22-0179-R"", ""status"": ""success""}, {""link"": ""https://www.cell.com/iscience/fulltext/S2589-0042(23)00101-3"", ""doi"": ""10.1016/j.isci.2023.106024"", ""status"": ""success""}]",,24,,USA: Florida| USA| North America,,Leaf| | not collected| | | | HLB,Sweet orange,False,True,True,False,True
SRR16195417,RNA-Seq,300,7859380500,PRJNA739184,SAMN22045378,2534878282,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12479910,Illumina NovaSeq 6000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus,ILLUMINA,2022-07-18T00:00:00Z,OctVSL3,SRP324843,2021-10-06T08:05:00Z,1.0,Plant,,"[{""link"": ""https://apsjournals.apsnet.org/doi/abs/10.1094/PHYTO-05-22-0179-R"", ""doi"": ""10.1094/PHYTO-05-22-0179-R"", ""status"": ""success""}, {""link"": ""https://www.cell.com/iscience/fulltext/S2589-0042(23)00101-3"", ""doi"": ""10.1016/j.isci.2023.106024"", ""status"": ""success""}]",,24,,USA: Florida| USA| North America,,Leaf| | not collected| | | | Health,Sweet orange,False,True,True,False,True
SRR16195418,RNA-Seq,300,9060558300,PRJNA739184,SAMN22045377,2888776227,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12479909,Illumina NovaSeq 6000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus,ILLUMINA,2022-07-18T00:00:00Z,JulVAL3,SRP324843,2021-10-06T08:23:00Z,1.0,Plant,,"[{""link"": ""https://apsjournals.apsnet.org/doi/abs/10.1094/PHYTO-05-22-0179-R"", ""doi"": ""10.1094/PHYTO-05-22-0179-R"", ""status"": ""success""}, {""link"": ""https://www.cell.com/iscience/fulltext/S2589-0042(23)00101-3"", ""doi"": ""10.1016/j.isci.2023.106024"", ""status"": ""success""}]",,24,,USA: Florida| USA| North America,,Leaf| | not collected| | | | HLB,Sweet orange,False,True,True,False,True
SRR16195419,RNA-Seq,300,8126406900,PRJNA739184,SAMN22045376,2584216912,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12479908,Illumina NovaSeq 6000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus,ILLUMINA,2022-07-18T00:00:00Z,JulVSL3,SRP324843,2021-10-06T07:16:00Z,1.0,Plant,,"[{""link"": ""https://apsjournals.apsnet.org/doi/abs/10.1094/PHYTO-05-22-0179-R"", ""doi"": ""10.1094/PHYTO-05-22-0179-R"", ""status"": ""success""}, {""link"": ""https://www.cell.com/iscience/fulltext/S2589-0042(23)00101-3"", ""doi"": ""10.1016/j.isci.2023.106024"", ""status"": ""success""}]",,24,,USA: Florida| USA| North America,,Leaf| | not collected| | | | Health,Sweet orange,False,True,True,False,True
